Geo,Year,PropUrbanSFDU,PropUrbanMFDU,PropUrbanGQDU,PropTownSFDU,PropTownMFDU,PropTownGQDU
530330314003,2018,1.0,0.0,0,0.9690522243713733,0.030947775628626693,0
530330314004,2018,0.0,0.0,0,0.9611992945326279,0.03880070546737213,0
530330315011,2018,0.0,0.0,0,0.0,0.0,0
530330315012,2018,0.0,0.0,0,0.0,0.0,0
530330315013,2018,0.0,0.0,0,0.0,0.0,0
530330315021,2018,1.0,0.0,0,0.0,0.0,0
530330315022,2018,1.0,0.0,0,0.39555555555555555,0.6044444444444445,0
530330315023,2018,1.0,0.0,0,0.9781818181818182,0.02181818181818182,0
530330316011,2018,1.0,0.0,0,0.0,0.0,0
530330316012,2018,0.0,0.0,0,0.0,0.0,0
530330316013,2018,0.0,0.0,0,0.0,0.0,0
530330316014,2018,0.0,0.0,0,0.0,0.0,0
530330316031,2018,1.0,0.0,0,1.0,0.0,0
530330316032,2018,0.0,0.0,0,0.8997555012224939,0.10024449877750612,0
530330316033,2018,1.0,0.0,0,1.0,0.0,0
530330316034,2018,0.0,0.0,0,1.0,0.0,0
530330316041,2018,0.0,0.0,0,1.0,0.0,0
530330316042,2018,0.0,0.0,0,1.0,0.0,0
530330316043,2018,0.0,0.0,0,1.0,0.0,0
530330316044,2018,0.0,0.0,0,1.0,0.0,0
530330316051,2018,0.0,0.0,0,1.0,0.0,0
530330316052,2018,0.0,0.0,0,0.0,0.0,0
530330316053,2018,0.0,0.0,0,1.0,0.0,0
530330317041,2018,1.0,0.0,0,1.0,0.0,0
530330317042,2018,0.57,0.43,0,0.0,0.0,0
530330317043,2018,1.0,0.0,0,0.0,0.0,0
530330317044,2018,1.0,0.0,0,0.0,0.0,0
530330317051,2018,0.0,0.0,0,1.0,0.0,0
530330317052,2018,0.0,0.0,0,0.9490084985835694,0.05099150141643059,0
530330317053,2018,0.0,0.0,0,1.0,0.0,0
530330317071,2018,1.0,0.0,0,1.0,0.0,0
530330317072,2018,0.9169960474308301,0.08300395256916997,0,0.0,0.0,0
530330317073,2018,1.0,0.0,0,0.0,0.0,0
530330317081,2018,0.7736185383244206,0.22638146167557932,0,0.0,0.0,0
530330317082,2018,1.0,0.0,0,1.0,0.0,0
530330317083,2018,0.655421686746988,0.344578313253012,0,0.0,0.0,0
530330317091,2018,0.0,0.0,0,1.0,0.0,0
530330317092,2018,0.0,0.0,0,1.0,0.0,0
530330317093,2018,0.0,0.0,0,1.0,0.0,0
530330317101,2018,0.0,0.0,0,0.9943019943019943,0.005698005698005698,0
530330317102,2018,0.0,0.0,0,1.0,0.0,0
530330318001,2018,1.0,0.0,0,0.0,0.0,0
530330318002,2018,1.0,0.0,0,0.0,0.0,0
530330318003,2018,0.0,0.0,0,0.0,0.0,0
530330319041,2018,0.0,0.0,0,0.0,0.0,0
530330319042,2018,1.0,0.0,0,0.0,0.0,0
530330319061,2018,1.0,0.0,0,0.0,0.0,0
530330319062,2018,1.0,0.0,0,0.0,0.0,0
530330319081,2018,0.5591397849462365,0.44086021505376344,0,0.0,0.0,0
530330319082,2018,1.0,0.0,0,0.0,0.0,0
530330319083,2018,0.78839590443686,0.21160409556313994,0,0.0,0.0,0
530330319091,2018,0.8356164383561644,0.1643835616438356,0,0.0,0.0,0
530330319092,2018,1.0,0.0,0,0.0,0.0,0
530330319101,2018,1.0,0.0,0,0.0,0.0,0
530330319102,2018,0.36058700209643607,0.639412997903564,0,0.0,0.0,0
530330319103,2018,0.49709302325581395,0.502906976744186,0,0.0,0.0,0
530330319111,2018,1.0,0.0,0,0.0,0.0,0
530330319112,2018,1.0,0.0,0,0.0,0.0,0
530330319113,2018,1.0,0.0,0,0.0,0.0,0
530330319121,2018,0.0,0.0,0,0.0,0.0,0
530330319122,2018,1.0,0.0,0,0.0,0.0,0
530330319123,2018,1.0,0.0,0,0.0,0.0,0
530330319131,2018,1.0,0.0,0,0.0,0.0,0
530330319132,2018,1.0,0.0,0,0.0,0.0,0
530330319133,2018,1.0,0.0,0,0.0,0.0,0
530330320021,2018,0.0,0.0,0,0.0,0.0,0
530330320022,2018,0.0,0.0,0,0.0,0.0,0
530330320031,2018,1.0,0.0,0,0.0,0.0,0
530330320032,2018,0.0,0.0,0,0.0,0.0,0
530330320033,2018,0.0,0.0,0,0.0,0.0,0
530330320034,2018,0.0,0.0,0,0.0,0.0,0
530330320051,2018,0.0,0.0,0,1.0,0.0,0
530330320052,2018,0.0,0.0,0,1.0,0.0,0
530330320053,2018,0.0,0.0,0,1.0,0.0,0
530330320054,2018,0.0,0.0,0,1.0,0.0,0
530330320055,2018,0.0,0.0,0,1.0,0.0,0
530330320061,2018,1.0,0.0,0,0.0,0.0,0
530330320062,2018,0.0,0.0,0,0.7436281859070465,0.2563718140929535,0
530330320063,2018,0.0,0.0,0,1.0,0.0,0
530330320071,2018,0.0,0.0,0,0.0,0.0,0
530330320072,2018,0.0,0.0,0,1.0,0.0,0
530330320073,2018,0.0,0.0,0,0.8723404255319149,0.1276595744680851,0
530330320081,2018,1.0,0.0,0,1.0,0.0,0
530330320082,2018,0.0,0.0,0,1.0,0.0,0
530330320083,2018,0.0,0.0,0,1.0,0.0,0
530330320101,2018,0.0,0.0,0,0.6469298245614035,0.3530701754385965,0
530330320102,2018,0.0,0.0,0,1.0,0.0,0
530330320103,2018,0.0,0.0,0,1.0,0.0,0
530330320104,2018,0.0,0.0,0,1.0,0.0,0
530330320111,2018,0.0,0.0,0,1.0,0.0,0
530330320112,2018,0.0,0.0,0,1.0,0.0,0
530330320113,2018,0.0,0.0,0,1.0,0.0,0
530330321021,2018,0.0,0.0,0,0.0,0.0,0
530330321022,2018,0.0,0.0,0,0.0,0.0,0
530330321023,2018,1.0,0.0,0,0.0,0.0,0
530330321024,2018,0.0,0.0,0,0.0,0.0,0
530330321031,2018,0.1597222222222222,0.8402777777777778,0,0.0,0.0,0
530330321032,2018,0.7873417721518987,0.21265822784810126,0,0.0,0.0,0
530330321033,2018,0.25,0.75,0,0.0,0.0,0
530330321034,2018,0.821501014198783,0.17849898580121704,0,0.0,0.0,0
530330321041,2018,0.9213483146067416,0.07865168539325842,0,0.0,0.0,0
530330321042,2018,0.43777777777777777,0.5622222222222222,0,0.0,0.0,0
530330321043,2018,0.7613882863340564,0.2386117136659436,0,0.0,0.0,0
530330322071,2018,0.0,0.0,0,1.0,0.0,0
530330322072,2018,0.0,0.0,0,0.9946380697050938,0.005361930294906166,0
530330322073,2018,0.0,0.0,0,0.8877005347593583,0.11229946524064172,0
530330322111,2018,0.0,0.0,0,1.0,0.0,0
530330322112,2018,0.0,0.0,0,0.8169491525423729,0.18305084745762712,0
530330322113,2018,0.0,0.0,0,0.8913412563667232,0.10865874363327674,0
530330322131,2018,0.0,0.0,0,1.0,0.0,0
530330322132,2018,0.0,0.0,0,1.0,0.0,0
530330322133,2018,0.0,0.0,0,0.6054421768707483,0.3945578231292517,0
530330322151,2018,0.0,0.0,0,1.0,0.0,0
530330322152,2018,1.0,0.0,0,1.0,0.0,0
530330322153,2018,0.0,0.0,0,1.0,0.0,0
530330322161,2018,0.0,0.0,0,1.0,0.0,0
530330322162,2018,0.0,0.0,0,0.8296593186372746,0.17034068136272545,0
530330322163,2018,0.0,0.0,0,0.3850574712643678,0.6149425287356322,0
530330322171,2018,0.0,0.0,0,1.0,0.0,0
530330322172,2018,0.0,0.0,0,0.9926605504587156,0.007339449541284404,0
530330322173,2018,0.0,0.0,0,1.0,0.0,0
530330322181,2018,0.002652519893899204,0.9973474801061007,0,1.0,0.0,0
530330322182,2018,0.0,1.0,0,1.0,0.0,0
530330322183,2018,0.0,0.0,0,0.7484407484407485,0.2515592515592516,0
530330322191,2018,0.1735985533453888,0.8264014466546112,0,0.0,0.0,0
530330322192,2018,0.09716599190283401,0.902834008097166,0,0.0,0.0,0
530330322193,2018,1.0,0.0,0,0.0,0.0,0
530330322201,2018,0.9249146757679181,0.07508532423208192,0,0.0,0.0,0
530330322202,2018,0.6071428571428571,0.39285714285714285,0,0.0,0.0,0
530330322203,2018,0.480083857442348,0.519916142557652,0,1.0,0.0,0
530330322204,2018,0.6036745406824147,0.3963254593175853,0,0.0,0.0,0
530330322211,2018,0.9006085192697769,0.09939148073022312,0,0.0,0.0,0
530330322212,2018,0.7264957264957265,0.27350427350427353,0,0.0,0.0,0
530330322213,2018,0.7872807017543859,0.21271929824561403,0,0.0,0.0,0
530330322214,2018,0.0,0.0,0,1.0,0.0,0
530330322215,2018,0.0,0.0,0,0.0,0.0,0
530330322221,2018,0.0,0.0,0,0.2759493670886076,0.7240506329113924,0
530330322222,2018,0.0,0.0,0,0.7762430939226519,0.22375690607734808,0
530330322223,2018,0.0,0.0,0,0.718816067653277,0.28118393234672306,0
530330322231,2018,0.0,0.0,0,1.0,0.0,0
530330322232,2018,0.0,0.0,0,1.0,0.0,0
530330322233,2018,0.0,0.0,0,0.6359918200408998,0.36400817995910023,0
530330322241,2018,0.0,0.0,0,1.0,0.0,0
530330322242,2018,0.0,0.0,0,1.0,0.0,0
530330322251,2018,1.0,0.0,0,1.0,0.0,0
530330322252,2018,0.0,0.0,0,1.0,0.0,0
530330322253,2018,0.0,0.0,0,0.6124567474048442,0.3875432525951557,0
530330323071,2018,0.0,0.0,0,0.0,0.0,0
530330323072,2018,0.0,0.0,0,0.0,0.0,0
530330323073,2018,0.0,0.0,0,0.0,0.0,0
530330323074,2018,0.0,0.0,0,0.0,0.0,0
530330323111,2018,0.0,0.0,0,0.0,0.0,0
530330323112,2018,0.0,0.0,0,0.0,0.0,0
530330323113,2018,0.0,0.0,0,0.0,0.0,0
530330323114,2018,0.0,0.0,0,0.0,0.0,0
530330323131,2018,0.7013574660633484,0.2986425339366516,0,0.0,0.0,0
530330323132,2018,1.0,0.0,0,0.0,0.0,0
530330323133,2018,0.2916666666666667,0.7083333333333334,0,0.0,0.0,0
530330323134,2018,0.0,0.0,0,0.0,0.0,0
530330323151,2018,0.0,0.0,0,0.0,0.0,0
530330323152,2018,0.0,0.0,0,0.0,0.0,0
530330323153,2018,0.0,0.0,0,0.0,0.0,0
530330323154,2018,0.0,0.0,0,0.0,0.0,0
530330323161,2018,0.0,0.0,0,1.0,0.0,0
530330323162,2018,0.0,0.0,0,1.0,0.0,0
530330323163,2018,0.0,0.0,0,1.0,0.0,0
530330323164,2018,0.0,0.0,0,0.944954128440367,0.05504587155963303,0
530330323171,2018,0.0,0.0,0,1.0,0.0,0
530330323172,2018,0.0,0.0,0,1.0,0.0,0
530330323173,2018,0.0,0.0,0,1.0,0.0,0
530330323174,2018,0.0,0.0,0,1.0,0.0,0
530330323175,2018,0.0,0.0,0,1.0,0.0,0
530330323181,2018,0.0,0.0,0,1.0,0.0,0
530330323182,2018,0.0,0.0,0,1.0,0.0,0
530330323183,2018,0.0,0.0,0,0.6609195402298851,0.3390804597701149,0
530330323184,2018,0.0,0.0,0,1.0,0.0,0
530330323191,2018,1.0,0.0,0,0.0,0.0,0
530330323192,2018,0.4366812227074236,0.5633187772925764,0,0.0,0.0,0
530330323193,2018,0.17676767676767677,0.8232323232323232,0,0.0,0.0,0
530330323201,2018,1.0,0.0,0,0.0,0.0,0
530330323202,2018,0.0,0.0,0,0.0,0.0,0
530330323203,2018,1.0,0.0,0,0.0,0.0,0
530330323211,2018,1.0,0.0,0,0.0,0.0,0
530330323212,2018,1.0,0.0,0,0.0,0.0,0
530330323213,2018,1.0,0.0,0,0.0,0.0,0
530330323214,2018,0.9063004846526656,0.09369951534733441,0,0.0,0.0,0
530330323221,2018,1.0,0.0,0,0.0,0.0,0
530330323222,2018,1.0,0.0,0,0.0,0.0,0
530330323223,2018,1.0,0.0,0,0.0,0.0,0
530330323231,2018,1.0,0.0,0,0.0,0.0,0
530330323232,2018,1.0,0.0,0,0.0,0.0,0
530330323233,2018,0.9931506849315068,0.00684931506849315,0,0.0,0.0,0
530330323234,2018,0.815242494226328,0.18475750577367206,0,0.0,0.0,0
530330323241,2018,1.0,0.0,0,0.0,0.0,0
530330323242,2018,0.745398773006135,0.254601226993865,0,0.0,0.0,0
530330323243,2018,0.18706697459584296,0.812933025404157,0,0.0,0.0,0
530330323244,2018,0.9890710382513661,0.01092896174863388,0,0.0,0.0,0
530330323251,2018,0.6244343891402715,0.3755656108597285,0,0.0,0.0,0
530330323252,2018,0.0633245382585752,0.9366754617414248,0,0.0,0.0,0
530330323253,2018,0.36328125,0.63671875,0,0.0,0.0,0
530330323254,2018,0.995850622406639,0.004149377593360996,0,0.0,0.0,0
530330323261,2018,0.0,0.0,0,0.0,0.0,0
530330323262,2018,1.0,0.0,0,0.0,0.0,0
530330323263,2018,0.0,0.0,0,0.0,0.0,0
530330323271,2018,1.0,0.0,0,0.0,0.0,0
530330323272,2018,1.0,0.0,0,0.0,0.0,0
530330323273,2018,1.0,0.0,0,0.0,0.0,0
530330323281,2018,0.0,0.0,0,0.0,0.0,0
530330323282,2018,0.0,0.0,0,0.0,0.0,0
530330323301,2018,0.0,1.0,0,0.0,0.0,0
530330323302,2018,0.008888888888888889,0.9911111111111112,0,0.0,0.0,0
530330323303,2018,0.5791666666666667,0.42083333333333334,0,0.0,0.0,0
530330323311,2018,0.0,0.0,0,0.0,0.0,0
530330323312,2018,0.2777777777777778,0.7222222222222222,0,0.0,0.0,0
530330323313,2018,0.0,1.0,0,0.0,0.0,0
530330323321,2018,1.0,0.0,0,0.0,0.0,0
530330323322,2018,1.0,0.0,0,0.0,0.0,0
530330323323,2018,0.508130081300813,0.491869918699187,0,0.0,0.0,0
530330323331,2018,1.0,0.0,0,0.0,0.0,0
530330323332,2018,0.5255474452554745,0.4744525547445255,0,0.0,0.0,0
530330324011,2018,1.0,0.0,0,0.14285714285714285,0.8571428571428571,0
530330324012,2018,1.0,0.0,0,1.0,0.0,0
530330324013,2018,1.0,0.0,0,0.9802371541501976,0.019762845849802372,0
530330324014,2018,1.0,0.0,0,0.0,0.0,0
530330324021,2018,0.0,0.0,0,1.0,0.0,0
530330324022,2018,0.0,0.0,0,0.862012987012987,0.137987012987013,0
530330324023,2018,0.0,0.0,0,0.0,0.0,0
530330324024,2018,1.0,0.0,0,1.0,0.0,0
530330325001,2018,0.0,0.0,0,0.0,0.0,0
530330325002,2018,0.0,0.0,0,1.0,0.0,0
530330325003,2018,1.0,0.0,0,1.0,0.0,0
530330325004,2018,0.0,0.0,0,1.0,0.0,0
530330326011,2018,0.0,0.0,0,0.0,0.0,0
530330326012,2018,0.0,0.0,0,0.0,0.0,0
530330326031,2018,0.0,0.0,0,1.0,0.0,0
530330326032,2018,0.0,0.0,0,1.0,0.0,0
530330326033,2018,0.0,0.0,0,0.9010309278350516,0.09896907216494845,0
530330326041,2018,1.0,0.0,0,0.8052256532066508,0.19477434679334918,0
530330326042,2018,0.0,0.0,0,0.9256756756756757,0.07432432432432433,0
530330326043,2018,0.0,0.0,0,0.8831858407079646,0.1168141592920354,0
530330326051,2018,0.0,0.0,0,0.6411657559198543,0.3588342440801457,0
530330326052,2018,0.0,0.0,0,1.0,0.0,0
530330326053,2018,0.0,0.0,0,0.7409326424870466,0.25906735751295334,0
530330327031,2018,1.0,0.0,0,0.9262672811059908,0.07373271889400922,0
530330327032,2018,0.0,0.0,0,1.0,0.0,0
530330327041,2018,1.0,0.0,0,1.0,0.0,0
530330327042,2018,1.0,0.0,0,1.0,0.0,0
530330327043,2018,0.0,0.0,0,1.0,0.0,0
530330327044,2018,1.0,0.0,0,0.7260579064587973,0.2739420935412027,0
530330327051,2018,1.0,0.0,0,0.0,0.0,0
530330327052,2018,0.0,0.0,0,1.0,0.0,0
530330327053,2018,0.0,0.0,0,0.0,0.0,0
530330327061,2018,1.0,0.0,0,0.0,0.0,0
530330327062,2018,1.0,0.0,0,0.0,0.0,0
530330327063,2018,0.0,0.0,0,0.0,0.0,0
530330328001,2018,0.0,0.0,0,0.0,0.0,0
530330328002,2018,0.0,0.0,0,0.0,0.0,0
530330328003,2018,0.0,0.0,0,1.0,0.0,0
530339901000,2018,0.0,0.0,0,0.0,0.0,0
530350801011,2018,1.0,0.0,0,0.0,0.0,0
530350801012,2018,1.0,0.0,0,0.0,0.0,0
530350801021,2018,1.0,0.0,0,0.0,0.0,0
530350801022,2018,1.0,0.0,0,0.0,0.0,0
530350801023,2018,1.0,0.0,0,0.0,0.0,0
530350802001,2018,1.0,0.0,0,0.0,0.0,0
530350802002,2018,1.0,0.0,0,0.0,0.0,0
530350803001,2018,1.0,0.0,0,0.0,0.0,0
530350803002,2018,1.0,0.0,0,0.0,0.0,0
530350803003,2018,1.0,0.0,0,0.0,0.0,0
530350804001,2018,1.0,0.0,0,0.0,0.0,0
530350804002,2018,1.0,0.0,0,0.0,0.0,0
530350804003,2018,1.0,0.0,0,0.0,0.0,0
530350805001,2018,1.0,0.0,0,0.0,0.0,0
530350805002,2018,1.0,0.0,0,0.0,0.0,0
530350805003,2018,1.0,0.0,0,0.0,0.0,0
530350806001,2018,1.0,0.0,0,0.0,0.0,0
530350806002,2018,1.0,0.0,0,0.0,0.0,0
530350806003,2018,1.0,0.0,0,0.0,0.0,0
530350806004,2018,1.0,0.0,0,0.0,0.0,0
530350807001,2018,1.0,0.0,0,0.0,0.0,0
530350807002,2018,1.0,0.0,0,0.0,0.0,0
530350807003,2018,1.0,0.0,0,0.0,0.0,0
530350808001,2018,0.0,0.0,0,0.0,0.0,0
530350808002,2018,0.0,0.0,0,0.0,0.0,0
530350809001,2018,1.0,0.0,0,0.0,0.0,0
530350809002,2018,1.0,0.0,0,0.0,0.0,0
530350809003,2018,1.0,0.0,0,0.0,0.0,0
530350809004,2018,1.0,0.0,0,0.0,0.0,0
530350810001,2018,1.0,0.0,0,0.0,0.0,0
530350810002,2018,1.0,0.0,0,0.0,0.0,0
530350810003,2018,1.0,0.0,0,0.0,0.0,0
530350811001,2018,1.0,0.0,0,0.0,0.0,0
530350811002,2018,1.0,0.0,0,0.0,0.0,0
530350812001,2018,1.0,0.0,0,0.0,0.0,0
530350812002,2018,1.0,0.0,0,0.0,0.0,0
530350814001,2018,0.0,0.0,0,0.0,0.0,0
530350901011,2018,0.0,0.0,0,0.0,0.0,0
530350901012,2018,0.0,0.0,0,0.0,0.0,0
530350901013,2018,0.0,0.0,0,0.0,0.0,0
530350901014,2018,0.0,0.0,0,0.0,0.0,0
530350901021,2018,0.0,0.0,0,0.0,0.0,0
530350901022,2018,1.0,0.0,0,0.0,0.0,0
530350901023,2018,1.0,0.0,0,0.0,0.0,0
530350901024,2018,1.0,0.0,0,0.0,0.0,0
530350902011,2018,1.0,0.0,0,0.0,0.0,0
530350902012,2018,0.0,0.0,0,0.0,0.0,0
530350902013,2018,0.0,0.0,0,0.0,0.0,0
530350902014,2018,0.0,0.0,0,0.0,0.0,0
530350902021,2018,0.0,0.0,0,0.0,0.0,0
530350902022,2018,0.0,0.0,0,0.0,0.0,0
530350902023,2018,1.0,0.0,0,0.0,0.0,0
530350902024,2018,1.0,0.0,0,0.0,0.0,0
530350903001,2018,0.0,0.0,0,0.0,0.0,0
530350903002,2018,0.0,0.0,0,0.0,0.0,0
530350903003,2018,0.0,0.0,0,0.0,0.0,0
530350903004,2018,0.0,0.0,0,0.0,0.0,0
530350903005,2018,0.0,0.0,0,0.0,0.0,0
530350904001,2018,0.0,0.0,0,0.0,0.0,0
530350904002,2018,0.0,0.0,0,0.0,0.0,0
530350904003,2018,1.0,0.0,0,0.0,0.0,0
530350905011,2018,1.0,0.0,0,0.0,0.0,0
530350905012,2018,1.0,0.0,0,0.0,0.0,0
530350905013,2018,1.0,0.0,0,0.0,0.0,0
530350905014,2018,1.0,0.0,0,0.0,0.0,0
530350905021,2018,1.0,0.0,0,0.0,0.0,0
530350905022,2018,1.0,0.0,0,0.0,0.0,0
530350905023,2018,1.0,0.0,0,0.0,0.0,0
530350907001,2018,1.0,0.0,0,0.0,0.0,0
530350907002,2018,1.0,0.0,0,0.0,0.0,0
530350907003,2018,1.0,0.0,0,0.0,0.0,0
530350907004,2018,1.0,0.0,0,0.0,0.0,0
530350908001,2018,1.0,0.0,0,0.0,0.0,0
530350908002,2018,1.0,0.0,0,0.0,0.0,0
530350908003,2018,1.0,0.0,0,0.0,0.0,0
530350909011,2018,0.9154929577464789,0.08450704225352113,0,0.0,0.0,0
530350909012,2018,1.0,0.0,0,0.0,0.0,0
530350909013,2018,1.0,0.0,0,0.0,0.0,0
530350909021,2018,1.0,0.0,0,0.0,0.0,0
530350909022,2018,1.0,0.0,0,0.0,0.0,0
530350909023,2018,1.0,0.0,0,0.0,0.0,0
530350910011,2018,1.0,0.0,0,0.0,0.0,0
530350910012,2018,1.0,0.0,0,0.0,0.0,0
530350910013,2018,1.0,0.0,0,0.0,0.0,0
530350910021,2018,1.0,0.0,0,0.0,0.0,0
530350910022,2018,1.0,0.0,0,0.0,0.0,0
530350910023,2018,1.0,0.0,0,0.0,0.0,0
530350911001,2018,0.0,0.0,0,0.0,0.0,0
530350911002,2018,0.0,0.0,0,0.0,0.0,0
530350911003,2018,1.0,0.0,0,0.0,0.0,0
530350912011,2018,1.0,0.0,0,0.0,0.0,0
530350912012,2018,1.0,0.0,0,0.0,0.0,0
530350912013,2018,1.0,0.0,0,0.0,0.0,0
530350912041,2018,1.0,0.0,0,0.0,0.0,0
530350912042,2018,1.0,0.0,0,0.0,0.0,0
530350912043,2018,1.0,0.0,0,0.0,0.0,0
530350912051,2018,1.0,0.0,0,0.0,0.0,0
530350912052,2018,1.0,0.0,0,0.0,0.0,0
530350912053,2018,1.0,0.0,0,0.0,0.0,0
530350912061,2018,1.0,0.0,0,0.0,0.0,0
530350912062,2018,0.0,0.0,0,0.0,0.0,0
530350912063,2018,1.0,0.0,0,0.0,0.0,0
530350913011,2018,0.0,0.0,0,0.0,0.0,0
530350913012,2018,0.0,0.0,0,0.0,0.0,0
530350913013,2018,0.0,0.0,0,0.0,0.0,0
530350913021,2018,0.0,0.0,0,0.0,0.0,0
530350913022,2018,1.0,0.0,0,0.0,0.0,0
530350913023,2018,1.0,0.0,0,0.0,0.0,0
530350913024,2018,1.0,0.0,0,0.0,0.0,0
530350913025,2018,1.0,0.0,0,0.0,0.0,0
530350914001,2018,1.0,0.0,0,0.0,0.0,0
530350914002,2018,0.0,0.0,0,0.0,0.0,0
530350915001,2018,1.0,0.0,0,0.0,0.0,0
530350915002,2018,1.0,0.0,0,0.0,0.0,0
530350915003,2018,1.0,0.0,0,0.0,0.0,0
530350916001,2018,1.0,0.0,0,0.0,0.0,0
530350916002,2018,1.0,0.0,0,0.0,0.0,0
530350916003,2018,1.0,0.0,0,0.0,0.0,0
530350916004,2018,1.0,0.0,0,0.0,0.0,0
530350917011,2018,1.0,0.0,0,0.0,0.0,0
530350917012,2018,1.0,0.0,0,0.0,0.0,0
530350917013,2018,1.0,0.0,0,0.0,0.0,0
530350917021,2018,1.0,0.0,0,0.0,0.0,0
530350917022,2018,1.0,0.0,0,0.0,0.0,0
530350917023,2018,1.0,0.0,0,0.0,0.0,0
530350918001,2018,1.0,0.0,0,0.0,0.0,0
530350918002,2018,1.0,0.0,0,0.0,0.0,0
530350919001,2018,1.0,0.0,0,0.0,0.0,0
530350919002,2018,1.0,0.0,0,0.0,0.0,0
530350919003,2018,1.0,0.0,0,0.0,0.0,0
530350920001,2018,0.0,0.0,0,0.0,0.0,0
530350920002,2018,1.0,0.0,0,0.0,0.0,0
530350920003,2018,0.0,0.0,0,0.0,0.0,0
530350920004,2018,0.0,0.0,0,0.0,0.0,0
530350921011,2018,1.0,0.0,0,0.0,0.0,0
530350921012,2018,1.0,0.0,0,0.0,0.0,0
530350921013,2018,1.0,0.0,0,0.0,0.0,0
530350921021,2018,1.0,0.0,0,0.0,0.0,0
530350921022,2018,1.0,0.0,0,0.0,0.0,0
530350921023,2018,1.0,0.0,0,0.0,0.0,0
530350922001,2018,1.0,0.0,0,0.0,0.0,0
530350922002,2018,1.0,0.0,0,0.0,0.0,0
530350922003,2018,1.0,0.0,0,0.0,0.0,0
530350922004,2018,1.0,0.0,0,0.0,0.0,0
530350923001,2018,1.0,0.0,0,0.0,0.0,0
530350923002,2018,1.0,0.0,0,0.0,0.0,0
530350923003,2018,1.0,0.0,0,0.0,0.0,0
530350923004,2018,1.0,0.0,0,0.0,0.0,0
530350924001,2018,1.0,0.0,0,0.0,0.0,0
530350924002,2018,1.0,0.0,0,0.0,0.0,0
530350924003,2018,1.0,0.0,0,0.0,0.0,0
530350924004,2018,1.0,0.0,0,0.0,0.0,0
530350925001,2018,1.0,0.0,0,0.0,0.0,0
530350925002,2018,1.0,0.0,0,0.0,0.0,0
530350925003,2018,1.0,0.0,0,0.0,0.0,0
530350925004,2018,1.0,0.0,0,0.0,0.0,0
530350926001,2018,0.0,0.0,0,0.0,0.0,0
530350926002,2018,0.0,0.0,0,0.0,0.0,0
530350926003,2018,0.0,0.0,0,0.0,0.0,0
530350926004,2018,0.0,0.0,0,0.0,0.0,0
530350927011,2018,0.0,0.0,0,0.0,0.0,0
530350927012,2018,0.0,0.0,0,0.0,0.0,0
530350927013,2018,0.0,0.0,0,0.0,0.0,0
530350927041,2018,0.0,0.0,0,0.0,0.0,0
530350927042,2018,0.0,0.0,0,0.0,0.0,0
530350927043,2018,0.0,0.0,0,0.0,0.0,0
530350928011,2018,1.0,0.0,0,0.0,0.0,0
530350928012,2018,1.0,0.0,0,0.0,0.0,0
530350928013,2018,1.0,0.0,0,0.0,0.0,0
530350928021,2018,0.0,0.0,0,0.0,0.0,0
530350928022,2018,0.0,0.0,0,0.0,0.0,0
530350928023,2018,0.0,0.0,0,0.0,0.0,0
530350928031,2018,0.0,0.0,0,0.0,0.0,0
530350928032,2018,0.0,0.0,0,0.0,0.0,0
530350929011,2018,0.0,0.0,0,0.0,0.0,0
530350929012,2018,0.0,0.0,0,0.0,0.0,0
530350929013,2018,0.0,0.0,0,0.0,0.0,0
530350929014,2018,0.0,0.0,0,0.0,0.0,0
530350929021,2018,0.0,0.0,0,0.0,0.0,0
530350929022,2018,0.0,0.0,0,0.0,0.0,0
530350929023,2018,0.0,0.0,0,0.0,0.0,0
530350929024,2018,0.0,0.0,0,0.0,0.0,0
530359400001,2018,0.0,0.0,0,0.0,0.0,0
530359400002,2018,0.0,0.0,0,0.0,0.0,0
530359400003,2018,0.0,0.0,0,0.0,0.0,0
530359401001,2018,1.0,0.0,0,0.0,0.0,0
530359401002,2018,0.0,0.0,0,0.0,0.0,0
530359401003,2018,0.0,0.0,0,0.0,0.0,0
530359401004,2018,0.0,0.0,0,0.0,0.0,0
530359901000,2018,0.0,0.0,0,0.0,0.0,0
530530602001,2018,0.17803030303030304,0.821969696969697,0,0.0,0.0,0
530530603001,2018,1.0,0.0,0,0.0,0.0,0
530530603002,2018,0.8326612903225806,0.16733870967741934,0,1.0,0.0,0
530530603003,2018,1.0,0.0,0,0.7771428571428571,0.22285714285714286,0
530530604001,2018,1.0,0.0,0,0.0,0.0,0
530530604002,2018,0.9803921568627451,0.0196078431372549,0,0.0,0.0,0
530530604003,2018,1.0,0.0,0,0.0,0.0,0
530530605001,2018,0.9558541266794626,0.044145873320537425,0,0.0,0.0,0
530530605002,2018,1.0,0.0,0,0.0,0.0,0
530530605003,2018,1.0,0.0,0,0.0,0.0,0
530530606001,2018,0.8871252204585538,0.1128747795414462,0,0.0,0.0,0
530530606002,2018,0.6538461538461539,0.34615384615384615,0,0.0,0.0,0
530530606003,2018,0.8199233716475096,0.18007662835249041,0,0.0,0.0,0
530530606004,2018,0.9392523364485982,0.06074766355140187,0,0.0,0.0,0
530530607001,2018,1.0,0.0,0,0.0,0.0,0
530530607002,2018,1.0,0.0,0,0.0,0.0,0
530530607003,2018,1.0,0.0,0,0.0,0.0,0
